가로좌표 (X Coord),세로좌표 (Y Coord),국가지점좌표계250키(SPO_NO_250)
895375.0001,1472875,나나95D72B
895625.0001,1472875,나나95D72C
895875.0001,1472875,나나95D72D
896125.0001,1472875,나나96D72A
896375.0001,1472875,나나96D72B
896625.0001,1472875,나나96D72C
896875.0001,1472875,나나96D72D
897125.0001,1472875,나나97D72A
897375.0001,1472875,나나97D72B
897625.0001,1472875,나나97D72C
898875.0001,1472875,나나98D72D
899125.0001,1472875,나나99D72A
899375.0001,1472875,나나99D72B
899625.0001,1472875,나나99D72C
899875.0001,1472875,나나99D72D
900125.0001,1472875,다나00D72A
900375.0001,1472875,다나00D72B
900625.0001,1472875,다나00D72C
900875.0001,1472875,다나00D72D
901125.0001,1472875,다나01D72A
901375.0001,1472875,다나01D72B
901625.0001,1472875,다나01D72C
901875.0001,1472875,다나01D72D
902125.0001,1472875,다나02D72A
902375.0001,1472875,다나02D72B
902625.0001,1472875,다나02D72C
902875.0001,1472875,다나02D72D
903125.0001,1472875,다나03D72A
903375.0001,1472875,다나03D72B
903625.0001,1472875,다나03D72C
903875.0001,1472875,다나03D72D
904125.0001,1472875,다나04D72A
904375.0001,1472875,다나04D72B
904625.0001,1472875,다나04D72C
904875.0001,1472875,다나04D72D
905125.0001,1472875,다나05D72A
905375.0001,1472875,다나05D72B
905625.0001,1472875,다나05D72C
905875.0001,1472875,다나05D72D
906125.0001,1472875,다나06D72A
906375.0001,1472875,다나06D72B
906625.0001,1472875,다나06D72C
906875.0001,1472875,다나06D72D
907125.0001,1472875,다나07D72A
907375.0001,1472875,다나07D72B
907625.0001,1472875,다나07D72C
907875.0001,1472875,다나07D72D
908125.0001,1472875,다나08D72A
908375.0001,1472875,다나08D72B
908625.0001,1472875,다나08D72C
908875.0001,1472875,다나08D72D
909125.0001,1472875,다나09D72A
909375.0001,1472875,다나09D72B
909625.0001,1472875,다나09D72C
909875.0001,1472875,다나09D72D
910125.0001,1472875,다나10D72A
910375.0001,1472875,다나10D72B
910625.0001,1472875,다나10D72C
910875.0001,1472875,다나10D72D
911125.0001,1472875,다나11D72A
911375.0001,1472875,다나11D72B
911625.0001,1472875,다나11D72C
911875.0001,1472875,다나11D72D
912125.0001,1472875,다나12D72A
912375.0001,1472875,다나12D72B
912625.0001,1472875,다나12D72C
912875.0001,1472875,다나12D72D
913125.0001,1472875,다나13D72A
913375.0001,1472875,다나13D72B
913625.0001,1472875,다나13D72C
913875.0001,1472875,다나13D72D
914125.0001,1472875,다나14D72A
914375.0001,1472875,다나14D72B
914625.0001,1472875,다나14D72C
914875.0001,1472875,다나14D72D
915125.0001,1472875,다나15D72A
915375.0001,1472875,다나15D72B
915625.0001,1472875,다나15D72C
915875.0001,1472875,다나15D72D
916125.0001,1472875,다나16D72A
916375.0001,1472875,다나16D72B
916625.0001,1472875,다나16D72C
916875.0001,1472875,다나16D72D
917125.0001,1472875,다나17D72A
917375.0001,1472875,다나17D72B
917625.0001,1472875,다나17D72C
917875.0001,1472875,다나17D72D
879875.0001,1473125,나나79A73D
880125.0001,1473125,나나80A73A
880375.0001,1473125,나나80A73B
880625.0001,1473125,나나80A73C
880875.0001,1473125,나나80A73D
881125.0001,1473125,나나81A73A
881375.0001,1473125,나나81A73B
881625.0001,1473125,나나81A73C
881875.0001,1473125,나나81A73D
882125.0001,1473125,나나82A73A
882375.0001,1473125,나나82A73B
882625.0001,1473125,나나82A73C
882875.0001,1473125,나나82A73D
883125.0001,1473125,나나83A73A
883375.0001,1473125,나나83A73B
883625.0001,1473125,나나83A73C
883875.0001,1473125,나나83A73D
884125.0001,1473125,나나84A73A
884375.0001,1473125,나나84A73B
884625.0001,1473125,나나84A73C
884875.0001,1473125,나나84A73D
885125.0001,1473125,나나85A73A
885375.0001,1473125,나나85A73B
885625.0001,1473125,나나85A73C
885875.0001,1473125,나나85A73D
886125.0001,1473125,나나86A73A
886375.0001,1473125,나나86A73B
886625.0001,1473125,나나86A73C
886875.0001,1473125,나나86A73D
887125.0001,1473125,나나87A73A
887375.0001,1473125,나나87A73B
887625.0001,1473125,나나87A73C
887875.0001,1473125,나나87A73D
888125.0001,1473125,나나88A73A
888375.0001,1473125,나나88A73B
888625.0001,1473125,나나88A73C
888875.0001,1473125,나나88A73D
889125.0001,1473125,나나89A73A
889375.0001,1473125,나나89A73B
889625.0001,1473125,나나89A73C
889875.0001,1473125,나나89A73D
890125.0001,1473125,나나90A73A
890375.0001,1473125,나나90A73B
890625.0001,1473125,나나90A73C
890875.0001,1473125,나나90A73D
891125.0001,1473125,나나91A73A
891375.0001,1473125,나나91A73B
891625.0001,1473125,나나91A73C
891875.0001,1473125,나나91A73D
892125.0001,1473125,나나92A73A
892375.0001,1473125,나나92A73B
892625.0001,1473125,나나92A73C
892875.0001,1473125,나나92A73D
893125.0001,1473125,나나93A73A
893375.0001,1473125,나나93A73B
893625.0001,1473125,나나93A73C
893875.0001,1473125,나나93A73D
894125.0001,1473125,나나94A73A
894375.0001,1473125,나나94A73B
894625.0001,1473125,나나94A73C
894875.0001,1473125,나나94A73D
895125.0001,1473125,나나95A73A
895375.0001,1473125,나나95A73B
895625.0001,1473125,나나95A73C
895875.0001,1473125,나나95A73D
896125.0001,1473125,나나96A73A
896375.0001,1473125,나나96A73B
896625.0001,1473125,나나96A73C
896875.0001,1473125,나나96A73D
897125.0001,1473125,나나97A73A
897375.0001,1473125,나나97A73B
897625.0001,1473125,나나97A73C
897875.0001,1473125,나나97A73D
898125.0001,1473125,나나98A73A
898375.0001,1473125,나나98A73B
898625.0001,1473125,나나98A73C
898875.0001,1473125,나나98A73D
899125.0001,1473125,나나99A73A
899375.0001,1473125,나나99A73B
899625.0001,1473125,나나99A73C
899875.0001,1473125,나나99A73D
900125.0001,1473125,다나00A73A
900375.0001,1473125,다나00A73B
900625.0001,1473125,다나00A73C
900875.0001,1473125,다나00A73D
901125.0001,1473125,다나01A73A
901375.0001,1473125,다나01A73B
901625.0001,1473125,다나01A73C
901875.0001,1473125,다나01A73D
902125.0001,1473125,다나02A73A
902375.0001,1473125,다나02A73B
902625.0001,1473125,다나02A73C
902875.0001,1473125,다나02A73D
903125.0001,1473125,다나03A73A
903375.0001,1473125,다나03A73B
903625.0001,1473125,다나03A73C
903875.0001,1473125,다나03A73D
904125.0001,1473125,다나04A73A
904375.0001,1473125,다나04A73B
904625.0001,1473125,다나04A73C
904875.0001,1473125,다나04A73D
905125.0001,1473125,다나05A73A
905375.0001,1473125,다나05A73B
905625.0001,1473125,다나05A73C
905875.0001,1473125,다나05A73D
906125.0001,1473125,다나06A73A
906375.0001,1473125,다나06A73B
906625.0001,1473125,다나06A73C
906875.0001,1473125,다나06A73D
907125.0001,1473125,다나07A73A
907375.0001,1473125,다나07A73B
907625.0001,1473125,다나07A73C
907875.0001,1473125,다나07A73D
908125.0001,1473125,다나08A73A
908375.0001,1473125,다나08A73B
908625.0001,1473125,다나08A73C
908875.0001,1473125,다나08A73D
909125.0001,1473125,다나09A73A
909375.0001,1473125,다나09A73B
909625.0001,1473125,다나09A73C
909875.0001,1473125,다나09A73D
910125.0001,1473125,다나10A73A
910375.0001,1473125,다나10A73B
910625.0001,1473125,다나10A73C
910875.0001,1473125,다나10A73D
911125.0001,1473125,다나11A73A
911375.0001,1473125,다나11A73B
911625.0001,1473125,다나11A73C
911875.0001,1473125,다나11A73D
912125.0001,1473125,다나12A73A
912375.0001,1473125,다나12A73B
912625.0001,1473125,다나12A73C
912875.0001,1473125,다나12A73D
913125.0001,1473125,다나13A73A
913375.0001,1473125,다나13A73B
913625.0001,1473125,다나13A73C
913875.0001,1473125,다나13A73D
914125.0001,1473125,다나14A73A
914375.0001,1473125,다나14A73B
914625.0001,1473125,다나14A73C
914875.0001,1473125,다나14A73D
915125.0001,1473125,다나15A73A
915375.0001,1473125,다나15A73B
915625.0001,1473125,다나15A73C
915875.0001,1473125,다나15A73D
916125.0001,1473125,다나16A73A
916375.0001,1473125,다나16A73B
916625.0001,1473125,다나16A73C
916875.0001,1473125,다나16A73D
917125.0001,1473125,다나17A73A
917375.0001,1473125,다나17A73B
917625.0001,1473125,다나17A73C
917875.0001,1473125,다나17A73D
879375.0001,1473375,나나79B73B
879625.0001,1473375,나나79B73C
879875.0001,1473375,나나79B73D
880125.0001,1473375,나나80B73A
880375.0001,1473375,나나80B73B
880625.0001,1473375,나나80B73C
880875.0001,1473375,나나80B73D
881125.0001,1473375,나나81B73A
881375.0001,1473375,나나81B73B
881625.0001,1473375,나나81B73C
881875.0001,1473375,나나81B73D
882125.0001,1473375,나나82B73A
882375.0001,1473375,나나82B73B
882625.0001,1473375,나나82B73C
882875.0001,1473375,나나82B73D
883125.0001,1473375,나나83B73A
883375.0001,1473375,나나83B73B
883625.0001,1473375,나나83B73C
883875.0001,1473375,나나83B73D
884125.0001,1473375,나나84B73A
884375.0001,1473375,나나84B73B
884625.0001,1473375,나나84B73C
884875.0001,1473375,나나84B73D
885125.0001,1473375,나나85B73A
885375.0001,1473375,나나85B73B
885625.0001,1473375,나나85B73C
885875.0001,1473375,나나85B73D
886125.0001,1473375,나나86B73A
886375.0001,1473375,나나86B73B
886625.0001,1473375,나나86B73C
886875.0001,1473375,나나86B73D
887125.0001,1473375,나나87B73A
887375.0001,1473375,나나87B73B
887625.0001,1473375,나나87B73C
887875.0001,1473375,나나87B73D
888125.0001,1473375,나나88B73A
888375.0001,1473375,나나88B73B
888625.0001,1473375,나나88B73C
888875.0001,1473375,나나88B73D
889125.0001,1473375,나나89B73A
889375.0001,1473375,나나89B73B
889625.0001,1473375,나나89B73C
889875.0001,1473375,나나89B73D
890125.0001,1473375,나나90B73A
890375.0001,1473375,나나90B73B
890625.0001,1473375,나나90B73C
890875.0001,1473375,나나90B73D
891125.0001,1473375,나나91B73A
891375.0001,1473375,나나91B73B
891625.0001,1473375,나나91B73C
891875.0001,1473375,나나91B73D
892125.0001,1473375,나나92B73A
892375.0001,1473375,나나92B73B
892625.0001,1473375,나나92B73C
892875.0001,1473375,나나92B73D
893125.0001,1473375,나나93B73A
893375.0001,1473375,나나93B73B
893625.0001,1473375,나나93B73C
893875.0001,1473375,나나93B73D
894125.0001,1473375,나나94B73A
894375.0001,1473375,나나94B73B
894625.0001,1473375,나나94B73C
894875.0001,1473375,나나94B73D
895125.0001,1473375,나나95B73A
895375.0001,1473375,나나95B73B
895625.0001,1473375,나나95B73C
895875.0001,1473375,나나95B73D
896125.0001,1473375,나나96B73A
896375.0001,1473375,나나96B73B
896625.0001,1473375,나나96B73C
896875.0001,1473375,나나96B73D
897125.0001,1473375,나나97B73A
897375.0001,1473375,나나97B73B
897625.0001,1473375,나나97B73C
897875.0001,1473375,나나97B73D
898125.0001,1473375,나나98B73A
898375.0001,1473375,나나98B73B
898625.0001,1473375,나나98B73C
898875.0001,1473375,나나98B73D
899125.0001,1473375,나나99B73A
899375.0001,1473375,나나99B73B
899625.0001,1473375,나나99B73C
899875.0001,1473375,나나99B73D
900125.0001,1473375,다나00B73A
900375.0001,1473375,다나00B73B
900625.0001,1473375,다나00B73C
900875.0001,1473375,다나00B73D
901125.0001,1473375,다나01B73A
901375.0001,1473375,다나01B73B
901625.0001,1473375,다나01B73C
901875.0001,1473375,다나01B73D
902125.0001,1473375,다나02B73A
902375.0001,1473375,다나02B73B
902625.0001,1473375,다나02B73C
902875.0001,1473375,다나02B73D
903125.0001,1473375,다나03B73A
903375.0001,1473375,다나03B73B
903625.0001,1473375,다나03B73C
903875.0001,1473375,다나03B73D
904125.0001,1473375,다나04B73A
904375.0001,1473375,다나04B73B
904625.0001,1473375,다나04B73C
904875.0001,1473375,다나04B73D
905125.0001,1473375,다나05B73A
905375.0001,1473375,다나05B73B
905625.0001,1473375,다나05B73C
905875.0001,1473375,다나05B73D
906125.0001,1473375,다나06B73A
906375.0001,1473375,다나06B73B
906625.0001,1473375,다나06B73C
906875.0001,1473375,다나06B73D
907125.0001,1473375,다나07B73A
907375.0001,1473375,다나07B73B
907625.0001,1473375,다나07B73C
907875.0001,1473375,다나07B73D
908125.0001,1473375,다나08B73A
908375.0001,1473375,다나08B73B
908625.0001,1473375,다나08B73C
908875.0001,1473375,다나08B73D
909125.0001,1473375,다나09B73A
909375.0001,1473375,다나09B73B
909625.0001,1473375,다나09B73C
909875.0001,1473375,다나09B73D
910125.0001,1473375,다나10B73A
910375.0001,1473375,다나10B73B
910625.0001,1473375,다나10B73C
910875.0001,1473375,다나10B73D
911125.0001,1473375,다나11B73A
911375.0001,1473375,다나11B73B
911625.0001,1473375,다나11B73C
911875.0001,1473375,다나11B73D
912125.0001,1473375,다나12B73A
912375.0001,1473375,다나12B73B
912625.0001,1473375,다나12B73C
912875.0001,1473375,다나12B73D
913125.0001,1473375,다나13B73A
913375.0001,1473375,다나13B73B
913625.0001,1473375,다나13B73C
913875.0001,1473375,다나13B73D
914125.0001,1473375,다나14B73A
914375.0001,1473375,다나14B73B
914625.0001,1473375,다나14B73C
914875.0001,1473375,다나14B73D
915125.0001,1473375,다나15B73A
915375.0001,1473375,다나15B73B
915625.0001,1473375,다나15B73C
915875.0001,1473375,다나15B73D
916125.0001,1473375,다나16B73A
916375.0001,1473375,다나16B73B
916625.0001,1473375,다나16B73C
916875.0001,1473375,다나16B73D
917125.0001,1473375,다나17B73A
917375.0001,1473375,다나17B73B
917625.0001,1473375,다나17B73C
917875.0001,1473375,다나17B73D
878875.0001,1473625,나나78C73D
879125.0001,1473625,나나79C73A
879375.0001,1473625,나나79C73B
879625.0001,1473625,나나79C73C
879875.0001,1473625,나나79C73D
880125.0001,1473625,나나80C73A
880375.0001,1473625,나나80C73B
880625.0001,1473625,나나80C73C
880875.0001,1473625,나나80C73D
881125.0001,1473625,나나81C73A
881375.0001,1473625,나나81C73B
881625.0001,1473625,나나81C73C
881875.0001,1473625,나나81C73D
882125.0001,1473625,나나82C73A
882375.0001,1473625,나나82C73B
882625.0001,1473625,나나82C73C
882875.0001,1473625,나나82C73D
883125.0001,1473625,나나83C73A
883375.0001,1473625,나나83C73B
883625.0001,1473625,나나83C73C
883875.0001,1473625,나나83C73D
884125.0001,1473625,나나84C73A
884375.0001,1473625,나나84C73B
884625.0001,1473625,나나84C73C
884875.0001,1473625,나나84C73D
885125.0001,1473625,나나85C73A
885375.0001,1473625,나나85C73B
885625.0001,1473625,나나85C73C
885875.0001,1473625,나나85C73D
886125.0001,1473625,나나86C73A
886375.0001,1473625,나나86C73B
886625.0001,1473625,나나86C73C
886875.0001,1473625,나나86C73D
887125.0001,1473625,나나87C73A
887375.0001,1473625,나나87C73B
887625.0001,1473625,나나87C73C
887875.0001,1473625,나나87C73D
888125.0001,1473625,나나88C73A
888375.0001,1473625,나나88C73B
888625.0001,1473625,나나88C73C
888875.0001,1473625,나나88C73D
889125.0001,1473625,나나89C73A
889375.0001,1473625,나나89C73B
889625.0001,1473625,나나89C73C
889875.0001,1473625,나나89C73D
890125.0001,1473625,나나90C73A
890375.0001,1473625,나나90C73B
890625.0001,1473625,나나90C73C
890875.0001,1473625,나나90C73D
891125.0001,1473625,나나91C73A
891375.0001,1473625,나나91C73B
891625.0001,1473625,나나91C73C
891875.0001,1473625,나나91C73D
892125.0001,1473625,나나92C73A
892375.0001,1473625,나나92C73B
892625.0001,1473625,나나92C73C
892875.0001,1473625,나나92C73D
893125.0001,1473625,나나93C73A
893375.0001,1473625,나나93C73B
893625.0001,1473625,나나93C73C
893875.0001,1473625,나나93C73D
894125.0001,1473625,나나94C73A
894375.0001,1473625,나나94C73B
894625.0001,1473625,나나94C73C
894875.0001,1473625,나나94C73D
895125.0001,1473625,나나95C73A
895375.0001,1473625,나나95C73B
895625.0001,1473625,나나95C73C
895875.0001,1473625,나나95C73D
896125.0001,1473625,나나96C73A
896375.0001,1473625,나나96C73B
896625.0001,1473625,나나96C73C
896875.0001,1473625,나나96C73D
897125.0001,1473625,나나97C73A
897375.0001,1473625,나나97C73B
897625.0001,1473625,나나97C73C
897875.0001,1473625,나나97C73D
898125.0001,1473625,나나98C73A
898375.0001,1473625,나나98C73B
898625.0001,1473625,나나98C73C
898875.0001,1473625,나나98C73D
899125.0001,1473625,나나99C73A
899375.0001,1473625,나나99C73B
899625.0001,1473625,나나99C73C
899875.0001,1473625,나나99C73D
900125.0001,1473625,다나00C73A
900375.0001,1473625,다나00C73B
900625.0001,1473625,다나00C73C
900875.0001,1473625,다나00C73D
901125.0001,1473625,다나01C73A
901375.0001,1473625,다나01C73B
901625.0001,1473625,다나01C73C
901875.0001,1473625,다나01C73D
902125.0001,1473625,다나02C73A
902375.0001,1473625,다나02C73B
902625.0001,1473625,다나02C73C
902875.0001,1473625,다나02C73D
903125.0001,1473625,다나03C73A
903375.0001,1473625,다나03C73B
903625.0001,1473625,다나03C73C
903875.0001,1473625,다나03C73D
904125.0001,1473625,다나04C73A
904375.0001,1473625,다나04C73B
904625.0001,1473625,다나04C73C
904875.0001,1473625,다나04C73D
905125.0001,1473625,다나05C73A
905375.0001,1473625,다나05C73B
905625.0001,1473625,다나05C73C
905875.0001,1473625,다나05C73D
906125.0001,1473625,다나06C73A
906375.0001,1473625,다나06C73B
906625.0001,1473625,다나06C73C
906875.0001,1473625,다나06C73D
907125.0001,1473625,다나07C73A
907375.0001,1473625,다나07C73B
907625.0001,1473625,다나07C73C
907875.0001,1473625,다나07C73D
908125.0001,1473625,다나08C73A
908375.0001,1473625,다나08C73B
908625.0001,1473625,다나08C73C
908875.0001,1473625,다나08C73D
909125.0001,1473625,다나09C73A
909375.0001,1473625,다나09C73B
909625.0001,1473625,다나09C73C
909875.0001,1473625,다나09C73D
910125.0001,1473625,다나10C73A
910375.0001,1473625,다나10C73B
910625.0001,1473625,다나10C73C
910875.0001,1473625,다나10C73D
911125.0001,1473625,다나11C73A
911375.0001,1473625,다나11C73B
911625.0001,1473625,다나11C73C
911875.0001,1473625,다나11C73D
912125.0001,1473625,다나12C73A
912375.0001,1473625,다나12C73B
912625.0001,1473625,다나12C73C
912875.0001,1473625,다나12C73D
913125.0001,1473625,다나13C73A
913375.0001,1473625,다나13C73B
913625.0001,1473625,다나13C73C
913875.0001,1473625,다나13C73D
914125.0001,1473625,다나14C73A
914375.0001,1473625,다나14C73B
914625.0001,1473625,다나14C73C
914875.0001,1473625,다나14C73D
915125.0001,1473625,다나15C73A
915375.0001,1473625,다나15C73B
